name,country,linked_to,link,jurisdiction,year,active,yr_active,gender,term
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2010,1,4,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2009,1,3,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2008,1,2,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2007,1,1,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2011,0,7,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2010,1,7,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2009,1,6,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2008,1,5,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2007,1,4,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2006,1,3,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2005,1,2,female,CEDENO
SANTOS LUIS CEDENO,VEN,CEDEL INTERNATIONAL INVESTMENT LTD.,shareholder of,BVI,2004,1,1,female,CEDENO
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2015,0,7,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2014,1,7,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2013,1,6,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2012,1,5,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2011,1,4,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2010,1,3,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2009,1,2,female,LOAIZA
MRS. IRMA CONSUELO LOAIZA,COL,TALMAY TRADING INC.,shareholder of,BVI,2008,1,1,female,LOAIZA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2015,1,11,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2014,1,10,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2013,1,9,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2012,1,8,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2011,1,7,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2010,1,6,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2009,1,5,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2008,1,4,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2007,1,3,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2006,1,2,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2005,1,1,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2015,1,11,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2014,1,10,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2013,1,9,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2012,1,8,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2011,1,7,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2010,1,6,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2009,1,5,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2008,1,4,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2007,1,3,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2006,1,2,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2005,1,1,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2015,1,11,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2014,1,10,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2013,1,9,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2012,1,8,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2011,1,7,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2010,1,6,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2009,1,5,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2008,1,4,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2007,1,3,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2006,1,2,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,TADLEY COMPANY LIMITED,shareholder of,BVI,2005,1,1,NA,SALAMANCA
OLGA LILIANA MEJIA MONROY Y/O AURA PUREZA MONROY ROLDAN,,VERDANT DEVELOPMENT INCORPORATED,shareholder of,PMA,2015,1,6,NA,ROLDAN
OLGA LILIANA MEJIA MONROY Y/O AURA PUREZA MONROY ROLDAN,,VERDANT DEVELOPMENT INCORPORATED,shareholder of,PMA,2014,1,5,NA,ROLDAN
OLGA LILIANA MEJIA MONROY Y/O AURA PUREZA MONROY ROLDAN,,VERDANT DEVELOPMENT INCORPORATED,shareholder of,PMA,2013,1,4,NA,ROLDAN
OLGA LILIANA MEJIA MONROY Y/O AURA PUREZA MONROY ROLDAN,,VERDANT DEVELOPMENT INCORPORATED,shareholder of,PMA,2012,1,3,NA,ROLDAN
OLGA LILIANA MEJIA MONROY Y/O AURA PUREZA MONROY ROLDAN,,VERDANT DEVELOPMENT INCORPORATED,shareholder of,PMA,2011,1,2,NA,ROLDAN
OLGA LILIANA MEJIA MONROY Y/O AURA PUREZA MONROY ROLDAN,,VERDANT DEVELOPMENT INCORPORATED,shareholder of,PMA,2010,1,1,NA,ROLDAN
MAURICIO ARANGO AND OLGA DE LARRAÑAGA WITH JOINT TENANCY AND RIGHTS OF SURVIVORSHIP,COL,VIALE HOLDINGS INC.,shareholder of,BVI,2013,0,4,NA,ARANGO
MAURICIO ARANGO AND OLGA DE LARRAÑAGA WITH JOINT TENANCY AND RIGHTS OF SURVIVORSHIP,COL,VIALE HOLDINGS INC.,shareholder of,BVI,2012,1,4,NA,ARANGO
MAURICIO ARANGO AND OLGA DE LARRAÑAGA WITH JOINT TENANCY AND RIGHTS OF SURVIVORSHIP,COL,VIALE HOLDINGS INC.,shareholder of,BVI,2011,1,3,NA,ARANGO
MAURICIO ARANGO AND OLGA DE LARRAÑAGA WITH JOINT TENANCY AND RIGHTS OF SURVIVORSHIP,COL,VIALE HOLDINGS INC.,shareholder of,BVI,2010,1,2,NA,ARANGO
MAURICIO ARANGO AND OLGA DE LARRAÑAGA WITH JOINT TENANCY AND RIGHTS OF SURVIVORSHIP,COL,VIALE HOLDINGS INC.,shareholder of,BVI,2009,1,1,NA,ARANGO
IRINA ABREGO DE ESPINOSA,PAN,ALVERSON FINANCIAL S.A.,shareholder of,BVI,2011,0,2,female,ESPINOSA
IRINA ABREGO DE ESPINOSA,PAN,ALVERSON FINANCIAL S.A.,shareholder of,BVI,2010,1,2,female,ESPINOSA
IRINA ABREGO DE ESPINOSA,PAN,ALVERSON FINANCIAL S.A.,shareholder of,BVI,2009,1,1,female,ESPINOSA
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2015,1,7,NA,JACOME
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2014,1,6,NA,JACOME
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2013,1,5,NA,JACOME
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2012,1,4,NA,JACOME
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2011,1,3,NA,JACOME
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2010,1,2,NA,JACOME
EXEL FERNANDO REYES JACOME,,"COMERCIALIZADORA BARBATUSCAS PANAMA, S.A.",shareholder of,PMA,2009,1,1,NA,JACOME
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2015,1,12,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2014,1,11,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2013,1,10,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2012,1,9,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2011,1,8,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2010,1,7,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2009,1,6,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2008,1,5,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2007,1,4,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2006,1,3,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2005,1,2,NA,SALAMANCA
SALAMANCA NOMINEES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2004,1,1,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2015,1,12,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2014,1,11,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2013,1,10,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2012,1,9,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2011,1,8,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2010,1,7,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2009,1,6,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2008,1,5,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2007,1,4,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2006,1,3,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2005,1,2,NA,SALAMANCA
SALAMANCA SECRETARIES (JERSEY) LIMITED,JEY,FERNCLIFFE ASSOCIATES LIMITED,shareholder of,BVI,2004,1,1,NA,SALAMANCA
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2015,1,7,NA,MONSERRAT
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2014,1,6,NA,MONSERRAT
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2013,1,5,NA,MONSERRAT
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2012,1,4,NA,MONSERRAT
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2011,1,3,NA,MONSERRAT
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2010,1,2,NA,MONSERRAT
ALFONSO GERARDO ANDRESS BENAVIDES Y/O SUSANA MONSERRAT ENRIQUETA AMELIA CARPIO RIVERO ARANIBAR,PER,ZERMATT WORLDWIDE CORP.,shareholder of,PMA,2009,1,1,NA,MONSERRAT
PHILIP DERMOT BUENO DE MESQUITA,GBR,Greenland Property Limited,shareholder of,BVI,2015,1,3,male,BUENO
PHILIP DERMOT BUENO DE MESQUITA,GBR,Greenland Property Limited,shareholder of,BVI,2014,1,2,male,BUENO
PHILIP DERMOT BUENO DE MESQUITA,GBR,Greenland Property Limited,shareholder of,BVI,2013,1,1,male,BUENO
ROKSANDA ILINCIC BUENO DE MESQUITA,GBR,Greenland Property Limited,shareholder of,BVI,2015,1,3,NA,BUENO
ROKSANDA ILINCIC BUENO DE MESQUITA,GBR,Greenland Property Limited,shareholder of,BVI,2014,1,2,NA,BUENO
ROKSANDA ILINCIC BUENO DE MESQUITA,GBR,Greenland Property Limited,shareholder of,BVI,2013,1,1,NA,BUENO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2015,1,10,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2014,1,9,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2013,1,8,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2012,1,7,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2011,1,6,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2010,1,5,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2009,1,4,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2008,1,3,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2007,1,2,male,LINDO
ROGER EARL LINDO,THA,OAKRIDGE MART CONSULTANTS LIMITED,shareholder of,BVI,2006,1,1,male,LINDO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2015,1,7,female,BUENO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2014,1,6,female,BUENO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2013,1,5,female,BUENO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2012,1,4,female,BUENO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2011,1,3,female,BUENO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2010,1,2,female,BUENO
GRACIELA BUENO,,MEREDITH ENTERPRISES GROUP CORP.,shareholder of,PMA,2009,1,1,female,BUENO
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2015,1,12,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2014,1,11,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2013,1,10,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2012,1,9,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2011,1,8,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2010,1,7,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2009,1,6,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2008,1,5,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2007,1,4,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2006,1,3,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2005,1,2,male,LINARES
CARLOS ANTONIO CAMINO LINARES,,IKIS SERVICES S.A.,shareholder of,BVI,2004,1,1,male,LINARES
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2015,1,14,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2014,1,13,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2013,1,12,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2012,1,11,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2011,1,10,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2010,1,9,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2009,1,8,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2008,1,7,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2007,1,6,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2006,1,5,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2005,1,4,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2004,1,3,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2003,1,2,NA,SALAMANCA
SALAMANCA TRUSTEES (JERSEY) LIMITED,JEY,DOWNSVIEW INCORPORATED,shareholder of,BVI,2002,1,1,NA,SALAMANCA
MARIO ANTONIO ALVARADO CASTILLO,PAN,MELANY HOLDING CORP.,shareholder of,BVI,2008,0,1,male,ALVARADO
MARIO ANTONIO ALVARADO CASTILLO,PAN,MELANY HOLDING CORP.,shareholder of,BVI,2007,1,1,male,ALVARADO
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2006,0,0,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2013,0,6,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2012,1,6,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2011,1,5,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2010,1,4,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2009,1,3,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2008,1,2,NA,ZAMORA
ZAMORA LIMITED,SYC,KALAHARI ENERGY LIMITED,shareholder of,BVI,2007,1,1,NA,ZAMORA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2015,1,11,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2014,1,10,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2013,1,9,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2012,1,8,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2011,1,7,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2010,1,6,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2009,1,5,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2008,1,4,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2007,1,3,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2006,1,2,female,MANTILLA
ELSA GABRIELA MANTILLA DE SPARROW,PER,COMERCIAL PLASTIFICADORA LTD.,shareholder of,BVI,2005,1,1,female,MANTILLA
JOHANNA JEREZ DE SCHUTT,GTM,TALEREN INVESTMENTS CORP.,shareholder of,PMA,2015,1,6,female,JEREZ
JOHANNA JEREZ DE SCHUTT,GTM,TALEREN INVESTMENTS CORP.,shareholder of,PMA,2014,1,5,female,JEREZ
JOHANNA JEREZ DE SCHUTT,GTM,TALEREN INVESTMENTS CORP.,shareholder of,PMA,2013,1,4,female,JEREZ
JOHANNA JEREZ DE SCHUTT,GTM,TALEREN INVESTMENTS CORP.,shareholder of,PMA,2012,1,3,female,JEREZ
JOHANNA JEREZ DE SCHUTT,GTM,TALEREN INVESTMENTS CORP.,shareholder of,PMA,2011,1,2,female,JEREZ
JOHANNA JEREZ DE SCHUTT,GTM,TALEREN INVESTMENTS CORP.,shareholder of,PMA,2010,1,1,female,JEREZ
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2015,1,10,male,MILLAN
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2014,1,9,male,MILLAN
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2013,1,8,male,MILLAN
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2012,1,7,male,MILLAN
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2011,1,6,male,MILLAN
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2010,1,5,male,MILLAN
FRANK CALVIN MAC MILLAN,PAN,CARLETON OVERSEAS S.A.,shareholder of,BVI,2009,1,4,male,MILLAN
