"node_id","name","original_name","former_name","jurisdiction","jurisdiction_description","company_type","address","internal_id","incorporation_date","inactivation_date","struck_off_date","dorm_date","status","service_provider","ibcRUC","country_codes","countries","sourceID","valid_until","note","term"
10036534,"GRAND PEAK INVESTMENT LIMITED","GRAND PEAK INVESTMENT LIMITED","","NIUE","Niue","","POWER POINT INTERNATIONAL CO. LTD. 6F; NO. 72; SEC 2; NANJIN EAST ROAD; TAIPEI CITY; R.O.C. TAIWAN (R.O.C.) *S.I.*",306283,"28-JUL-2000","31-MAR-2006","28-MAR-2006","","Defaulted","Mossack Fonseca","006682","TWN","Taiwan","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10037500,"PACIFIC GRAND HOLDINGS LTD.","PACIFIC GRAND HOLDINGS LTD.","","NIUE","Niue","","FIDUCIAIRE CENTRA FIDES SA 33 RUE SAINTE ZITHE LUXEMBOURG CITY L-2763, LUXEMBOURG DISTRICT LUXEMBOURG",309147,"13-JUL-2004","17-MAR-2006","13-MAR-2006","","Defaulted","Mossack Fonseca","009607","LUX","Luxembourg","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10038570,"GRAND CENTRAL LIMITED","GRAND CENTRAL LIMITED","","NIUE","Niue","","WEALTHY TALENT CONSULTANTS LIMITED RM. 803; 8/F.; YUE XIU BUILDING; 160-174 LOCKHART ROAD; WANCHAI; HONG KONG",307156,"08-JUN-2001","17-FEB-2003","08-FEB-2003","","Defaulted","Mossack Fonseca","007702","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10039110,"GRAND ORIENTAL INTERNATIONAL LTD.","GRAND ORIENTAL INTERNATIONAL LTD.","","NIUE","Niue","","BEST SYSTEM REGISTRATION & MANAGEMENT LTD. UNIT F; 13/F SEABRIGHT PLAZA 9-23 SHELL STREET NORTH POINT; HONG KONG.",302228,"28-AUG-1997","04-NOV-1998","28-APR-1999","","Defaulted","Mossack Fonseca","002191","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10040350,"GRAND HALL ENTERPRISES LIMITED - EX - PARAMOUNT LIMITED","Grand Hall Enterprises Limited - ex - PARAMOUNT LIMITED [Grand Hall Enterprises Limited- ex - PARAMOUNT LIMITED]","Grand Hall Enterprises Limited- ex - PARAMOUNT LIMITED","NIUE","Niue","","CHARLES CHENG (SECRETARIES) COMPANY LIMITED 2/F FLOOR WAH KIT COMMERCIAL CENTRE 302 DES VOEUX ROAD  CENTRAL, HONG KONG",307027,"20-APR-2001","19-JAN-2007","20-DEC-2007","","Inactivated","Mossack Fonseca","007553","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10040764,"GRAND LAKE ENTERPRISES LTD.","GRAND LAKE ENTERPRISES LTD.","","NIUE","Niue","","CHARLES CHENG (SECRETARIES) COMPANY LIMITED 2/F FLOOR WAH KIT COMMERCIAL CENTRE 302 DES VOEUX ROAD  CENTRAL, HONG KONG",306005,"17-MAY-2000","22-DEC-2006","17-JAN-2008","","Inactivated","Mossack Fonseca","006362","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10040986,"GRAND CENTRAL FINANCE INC.","GRAND CENTRAL FINANCE INC.","","NIUE","Niue","","MR. THOMAS SHORTT; BARON GALMOY 12 HANDFORD PLACE; ENTRANCE BETWEEN NO.1 AND NO.3QUEENS ROADLEXDEN; COLCHESTER CO3 3NYENGLAND CHESTER UNITED KINGDOM",304986,"19-OCT-1999","05-MAY-2006","19-JUN-2007","","Defaulted","Mossack Fonseca","005155","GBR","United Kingdom","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10041011,"GRAND BARBE LTD. INC.","GRAND BARBE LTD. INC.","","PMA","Panama","","MOSSACK FONSECA & CO. (SINGAPORE) PTE LTD.  19 KEPPEL ROAD #03-05, 3RD STOREY JIT POH BUILDING SINGAPORE 089058 REPUBLIC OF SINGAPORE *S.I.*",32455,"01-SEP-2005","","","","Active","Mossack Fonseca","6","SGP","Singapore","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10042196,"GRAND DRAGON INTERNATIONAL LIMITED","GRAND DRAGON INTERNATIONAL LIMITED","","NIUE","Niue","","SBC INTERNATIONAL 10/F.; BLOCK A; BILLION CENTRE; 1 WANG KWONG ROAD; KOWLOON BAY; KOWLOON; HONG KONG",306290,"28-JUL-2000","31-MAR-2003","28-MAR-2003","","Defaulted","Mossack Fonseca","006681","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10043805,"GRAND PROFIT INTERNATIONAL LIMITED","GRAND PROFIT INTERNATIONAL LIMITED","","NIUE","Niue","","POWER POINT INTERNATIONAL CO. LTD. 6F; NO. 72; SEC 2; NANJIN EAST ROAD; TAIPEI CITY; R.O.C. TAIWAN (R.O.C.) *S.I.*",306501,"26-SEP-2000","26-MAY-2004","26-MAY-2004","","Defaulted","Mossack Fonseca","006931","TWN","Taiwan","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10048868,"GRAND BAY TOWER 3002 S.A.","GRAND BAY TOWER 3002 S.A.","","PMA","Panama","","MOSSFON MANAGERS LTD. SAFFREY SQUARE; SUITE 205; BANK LANE P.O. BOX N-8188 NASSAU **S.I**; NEW PROVIDENCE ISLAND BAHAMAS",44110,"01-AUG-2007","17-JAN-2012","15-JAN-2012","","Defaulted","Mossack Fonseca","66","BHS","Bahamas","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10049755,"GRAND CENTRAL INTERNATIONAL LTD.","GRAND CENTRAL INTERNATIONAL LTD.","","NIUE","Niue","","MOSSACK FONSECA & CO. MOSSFON BUILDING CALLE 54 ESTE PANAMA, REPUBLICA DE PANAMA",302163,"06-AUG-1997","","06-APR-1999","","Shelf company","Mossack Fonseca","002130","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10050076,"GRAND BARRIER S.A.","GRAND BARRIER S.A.","","PMA","Panama","","NORDEA BANK S.A. 562; RUE DE NEUDORF P.O. BOX 562 ATTENTION LARS LINDVED LUXEMBOURG CITY L-2015; LUXEMBOURG DISTRICT LUXEMBOURG *S.I.*",42487,"10-APR-2007","","15-JUL-2015","","Defaulted","Mossack Fonseca","81","LUX","Luxembourg","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10050427,"GRAND ONE LIMITED","GRAND ONE LIMITED","","NIUE","Niue","","POWER POINT INTERNATIONAL CO. LTD. 6F; NO. 72; SEC 2; NANJIN EAST ROAD; TAIPEI CITY; R.O.C. TAIWAN (R.O.C.) *S.I.*",307279,"18-JUL-2001","11-APR-2005","18-MAR-2005","","Defaulted","Mossack Fonseca","007838","TWN","Taiwan","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10054271,"GRAND DRAGON INTERNATIONAL LIMITED","GRAND DRAGON INTERNATIONAL LIMITED","","BVI","British Virgin Islands","","PARADYM CORPORATE SERVICES LIMITED 704 7/F CENTRAL PLAZA 18 HARBOUR ROAD HONG KONG",504743,"04-MAR-1992","01-JUL-1996","31-OCT-1996","","Changed agent","Mossack Fonseca","58347","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10054826,"GRAND BAY TOWER 3002 S.A.","GRAND BAY TOWER 3002 S.A.","","PMA","Panama","","GRAND BAY TOWER 3002 S.A. MOSSFON BUILDING. 54TH STREET P.O. BOX 0832-0886; W.T.C.  PANAMA; REPUBLIC OF PANAMA",44542,"01-AUG-2007","10-JAN-2012","15-JAN-2010","","Defaulted","Mossack Fonseca","","PAN","Panama","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10057431,"GRAND GLORY INTERNATIONAL INC.","GRAND GLORY INTERNATIONAL INC.","","BVI","British Virgin Islands","","GRAND GLORY INTERNATIONAL INC. GRANDHALL SECRETARIAL SERVICES LIMITED 26TH FLOOR MASSMUTUAL TOWER 38 GLOUCESTER ROAD WANCHAI, HONG KONG *S.I.*",507433,"31-MAR-1993","","","","Active","Mossack Fonseca","82320","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10057526,"GRAND PRIX HOSPITALITY LIMITED","GRAND PRIX HOSPITALITY LIMITED-EX-PIMLICO PROPERTIES LIMITED","PIMLICO PROPERTIES LIMITED","BVI","British Virgin Islands","","KLEINWORT BENSON (GUERNSEY) TRUSTEES LIMITED P.O. BOX 44   WESTBOURNE; THE GRANGE ST. PETER PORT; GUERNSEY GY1 3BG CHANNEL ISLANDS ATTN: MS. TINA BROWNING",501247,"17-OCT-1989","15-NOV-1993","30-APR-1994","","Defaulted","Mossack Fonseca","20493","GGY","Guernsey","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10058593,"GRAND LAND ENTERPRISES LIMITED","GRAND LAND ENTERPRISES LIMITED","","BVI","British Virgin Islands","","UNION ALPHA BUSINESS SERVICES LIMITED 19/F.; NO. 3 LOCKHART ROAD WANCHAI; HONG KONG",508467,"18-AUG-1993","","30-APR-2014","","Defaulted","Mossack Fonseca","93343","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10059831,"GRAND VICTORIA INTERNATIONAL LTD.","GRAND VICTORIA INTERNATIONAL LTD.","","BVI","British Virgin Islands","","UBS S.A. RUE DES NOIRETTES 35 ATTN: OLIVIER REY-BELLET  1227, GENEVA SWITZERLAND",503296,"22-MAR-1991","19-APR-2002","31-OCT-2002","","Defaulted","Mossack Fonseca","42243","CHE","Switzerland","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10060070,"ESTEEM GRAND CORP.","ESTEEM GRAND CORP.","","BVI","British Virgin Islands","","WORLD WIDE CORPORATE SERVICES LIMITED UNIT 1502 NAN FUNG COMM. CENTRE 19 LAM LOK STREET KOWLOON BAY, KOWLOON HONG KONG *S.I.*",506024,"10-SEP-1992","15-NOV-1993","30-APR-1994","","Defaulted","Mossack Fonseca","69090","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10060210,"GRAND CHOICE HOLDINGS LIMITED","GRAND CHOICE HOLDINGS LIMITED","","BVI","British Virgin Islands","","CAPITAL CORPORATE SERVICES LIMITED UNIT F; 7 FLOOR; CNT TOWER 338 HENNESSY ROAD WANCHAI; HONG KONG",505886,"18-AUG-1992","03-MAY-1997","30-APR-1997","","Defaulted","Mossack Fonseca","67932","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10061226,"GRAND MOUNTAIN INC.","GRAND MOUNTAIN INC.","","BVI","British Virgin Islands","","PRO CORPORATE SERVICE LIMITED ROOMS 2702-3; 27TH FLOOR; BANK OF EAST ASIA HARBOUR VIEW CENTRE; 56 GLOUCESTER ROAD; WAN CHAI; HONG KONG.",507880,"01-JUN-1993","01-NOV-2002","31-OCT-2002","","Defaulted","Mossack Fonseca","87048","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10061720,"GRAND YIELD DEVELOPMENT LTD.","GRAND YIELD DEVELOPMENT LTD.","","BVI","British Virgin Islands","","SOUTHEAST ASIA PROPERTIES & FINANCE LIMITED 2ND FLOOR; DRAGON HOUSE 7-7B CAMERON ROAD TSIMSHATSUI KOWLOON; HONG KONG",514427,"13-JUN-1995","08-MAY-2002","31-OCT-2002","","Dissolved","Mossack Fonseca","152290","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10061736,"GRAND MOUNTAIN INVESTMENTS LTD.","GRAND MOUNTAIN INVESTMENTS LTD.","","BVI","British Virgin Islands","","SUN HUNG KAI SECRETARIAL SERVICES LIMITED 45/F.; SUN HUNG KAI CENTRE 30 HARBOUR ROAD WANCHAI; HONG KONG *S.I.*",507650,"04-MAY-1993","26-NOV-1996","31-OCT-1997","","Dissolved","Mossack Fonseca","84737","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10061758,"GRAND NATIONAL LIMITED","GRAND NATIONAL LIMITED","","BVI","British Virgin Islands","","TOTAL CORPORATE SERVICES LIMITED 18/F.; CIGNA TOWER; 482 JAFFE ROAD; CAUSEWAY BAY; HONG KONG",509478,"30-DEC-1993","05-MAY-1998","30-APR-1998","","Defaulted","Mossack Fonseca","103841","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10061776,"GRAND PRIX HOSPITALITY SERVICES LIMITED","GRAND PRIX HOSPITALITY SERVICES LIMITED (EX-GRETTA TRADING)","GRETTA TRADING","BVI","British Virgin Islands","","KLEINWORT BENSON (GUERNSEY) TRUSTEES LIMITED P.O. BOX 44   WESTBOURNE; THE GRANGE ST. PETER PORT; GUERNSEY GY1 3BG CHANNEL ISLANDS ATTN: MS. TINA BROWNING",508157,"07-JUL-1993","03-MAY-2000","30-APR-2000","","Defaulted","Mossack Fonseca","90308","GGY","Guernsey","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10062225,"MILLION GRAND INVESTMENT LTD.","MILLION GRAND INVESTMENT LTD.","","BVI","British Virgin Islands","","YES CHOICE SECRETARIES LIMITED ROOM 302; 3/F.; MALAYSIA BUILDING; 50 GLOUCESTER ROAD; HONG KONG",507686,"07-MAY-1993","05-NOV-1998","31-OCT-1998","","Defaulted","Mossack Fonseca","85130","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10062401,"GRAND LARGE HOLDINGS LTD.","GRAND LARGE HOLDINGS LTD.","","BVI","British Virgin Islands","","PANFAIR SERVICES LIMITED 10/F.; CHUN WO COMMERCIAL CENTRE 23-29 WING WO STREET; CENTRAL  HONG KONG",512279,"18-OCT-1994","","","","Active","Mossack Fonseca","130826","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10062468,"GRAND CENTRAL INVESTMENT LTD.","GRAND CENTRAL INVESTMENT LTD.","","BVI","British Virgin Islands","","EPSILON CAPITAL PARTNERS LIMITED SUITE 3515; CENTRAL PLAZA 18 HARBOUR ROAD WANCHAI; HONG KONG",513428,"10-FEB-1995","28-FEB-2009","31-OCT-2009","","Defaulted","Mossack Fonseca","142094","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10062508,"GRAND RANGE INTERNATIONAL LTD.","GRAND RANGE INTERNATIONAL LTD.","","BVI","British Virgin Islands","","KING YIP GROUP LIMITED ROOM 4136 SUN HUNG KAI CENTRE 30 HARBOUR ROAD WANCHAI, HONG KONG ATTN: MS. YVONNE CHU AND MR. SAMUEL CHEUNG **S.I.**",510491,"29-MAR-1994","01-MAY-2003","31-OCT-2004","","Dissolved","Mossack Fonseca","113507","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10063421,"GRAND FORTUNE TRADING CO., LTD.","GRAND FORTUNE TRADING CO., LTD.","","BVI","British Virgin Islands","","FUNG; YU & CO. CPA LIMITED 7/F.; HONG KONG TRADE CENTRE 161-167 DES VOEUX ROAD CENTRAL; HONG KONG",510600,"11-APR-1994","04-APR-2000","31-OCT-2000","","Defaulted","Mossack Fonseca","114430","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10063670,"GRAND WINLAND HOLDINGS LIMITED","GRAND WINLAND HOLDINGS LIMITED","","BVI","British Virgin Islands","","ILS FIDUCIARIES (IOM) LIMITED FIRST FLOOR MILENNIUM HOUSE VICTORIA ROAD DOUGLAS ISLE OF MAN, IM2 4RW",510769,"03-MAY-1994","19-JUL-1995","31-OCT-1995","","Changed agent","Mossack Fonseca","116691","IMN","Isle of Man","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10063758,"GRAND FORTUNE DEVELOPMENT LIMITED","GRAND FORTUNE DEVELOPMENT LIMITED","","BVI","British Virgin Islands","","BRILLIANT FORTUNE INDUSTRIAL LIMITED UNIT B; 9/FL. LIBERAL INDUSTRIAL BUILDING 3; WING MING STREET; CHEUNG SHA WAN KOWLOON HONG KONG",515291,"18-SEP-1995","09-APR-2010","30-APR-2010","","Defaulted","Mossack Fonseca","160920","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10065237,"GRAND DISTRICT HOLDINGS LTD.","GRAND DISTRICT HOLDINGS LTD.","","BVI","British Virgin Islands","","VIVIEN CHAN & CO OFFICE UNIT 5702; 57TH FLOOR; CHEUNG KONG CENTER; 2 QUEEN’S ROAD CENTRAL; HONG KONG",510496,"29-MAR-1994","25-OCT-1999","31-OCT-1995","","Bad debt account","Mossack Fonseca","113511","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10065941,"GRAND RAPIDS LIMITED","GRAND RAPIDS LIMITED","","BVI","British Virgin Islands","","CAVERSHAM; CHARTERED CERTIFIED ACCOUNTANTS  P.O. BOX 1075 9 CASTLE STREET ST. HELIER; JERSEY JE4 2QP CHANNEL ISLANDS UNITED KINGDOM",512669,"13-DEC-1994","26-FEB-1996","30-APR-1996","","Defaulted","Mossack Fonseca","135745","JEY","Jersey","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
10066747,"GRAND SECURITIES LIMITED","GRAND SECURITIES LIMITED","","BVI","British Virgin Islands","","PANFAIR SERVICES LIMITED 10/F.; CHUN WO COMMERCIAL CENTRE 23-29 WING WO STREET; CENTRAL  HONG KONG",514118,"04-MAY-1995","07-MAR-1996","31-OCT-1996","","Defaulted","Mossack Fonseca","149197","HKG","Hong Kong","Panama Papers","The Panama Papers data is current through 2015","","GRAND"
